amount_full_withdrawn,amount_partial_withdrawn,amount_staked,cumulative_amount_full_withdrawn,cumulative_amount_partial_withdrawn,cumulative_amount_staked,cumulative_total_entries,curr_stake,day,entity_category,total_entries
32.0,2.233107966,0,119769.13433827901,44143.319317602,109794,758116,-54118.45365588101,2024-09-13,Solo Stakers,99
3616.0,310.11747882300006,3872,1748817.4131566372,363797.2264520126,6015336,8749108,3902721.3603913505,2024-09-13,undefined,13897
7808.0,766.385851611,219,3059723.9050476383,715341.7925919881,9439569,22150264,5664503.302360374,2024-09-13,Liquid Staking,34100
5440.0,476.9304446189998,17152,3797305.316360462,324864.918495777,7967520,9322989,3845349.765143761,2024-09-13,Staking Pools,21593
5056.0,1007.963257916,86784,6318946.498674827,796804.8328304348,9655488,17655375,2539736.6684947386,2024-09-13,CEXs,47309
0.0,2.0555531570000003,11264,1033855.0331709239,37569.069081107,3738755,1974048,2667330.897747969,2024-09-12,Liquid Restaking,440
1248.0,398.423521467,3456,3791865.316360462,324387.988051158,7950368,9301396,3834114.69558838,2024-09-12,Staking Pools,17587
8512.0,726.9683105430003,8032,6313890.498674827,795796.8695725187,9568704,17608066,2459016.6317526544,2024-09-12,CEXs,32663
16317.819548838,336.06614830899986,9913,1745201.4131566372,363487.1089731896,6011464,8735211,3902775.4778701733,2024-09-12,undefined,15256
0.0,3.478354006,0,119737.13433827901,44141.086209636,109794,758017,-54084.22054791501,2024-09-12,Solo Stakers,158
704.0,1122.4784543740002,316,3051915.9050476383,714575.4067403771,9439350,22116164,5672858.688211985,2024-09-12,Liquid Staking,49421
0.0,0.0,224,1033855.0331709239,37567.01352795,3727491,1973608,2656068.953301126,2024-09-11,Liquid Restaking,7
0.0,7.348011324999999,0,119737.13433827901,44137.60785563,109794,757859,-54080.742193909005,2024-09-11,Solo Stakers,330
352.0,1073.3078193060003,1302,3051211.9050476383,713452.9282860031,9439034,22066743,5674369.166666359,2024-09-11,Liquid Staking,46920
7232.0,823.8003617610005,96032,6305378.498674827,795069.9012619758,9560672,17575403,2460223.6000631973,2024-09-11,CEXs,39260
3744.0,339.8861026499999,5696,1728883.5936077992,363151.0428248806,6001551,8719955,3909516.36356732,2024-09-11,undefined,15406
256.0,364.84654374000013,3648,3790617.316360462,323989.564529691,7946912,9283809,3832305.119109847,2024-09-11,Staking Pools,16011
0.0,0.103286868,96,1033855.0331709239,37567.01352795,3727267,1973601,2655844.953301126,2024-09-10,Liquid Restaking,6
0.0,35.725756992,0,119737.13433827901,44130.259844305,109794,757529,-54073.39418258401,2024-09-10,Solo Stakers,1549
480.0,219.58905054099998,2720,3790361.316360462,323624.717985951,7943264,9267798,3829277.965653587,2024-09-10,Staking Pools,9756
17024.0,643.9418477110003,6240,6298146.498674827,794246.1009002147,9464640,17536143,2372247.4004249587,2024-09-10,CEXs,29057
4256.0,568.0128744309999,2784,1725139.5936077992,362811.1567222306,5995855,8704549,3907904.24966997,2024-09-10,undefined,24874
12608.0,1119.818523606,239,3050859.9050476383,712379.620466697,9437732,22019823,5674492.474485665,2024-09-10,Liquid Staking,49587
0.0,0.0,160,1033855.0331709239,37566.910241082005,3727171,1973595,2655749.056587994,2024-09-09,Liquid Restaking,5
255.583980552,229.28649007500002,3572,1720883.5936077992,362243.1438477996,5993071,8679675,3909944.262544401,2024-09-09,undefined,9601
16607.97130597,1886.0148261329998,839,3038251.9050476383,711259.801943091,9437493,21970236,5687981.293009271,2024-09-09,Liquid Staking,83319
0.0,50.847510731000014,11168,3789881.316360462,323405.12893541,7940544,9258042,3827257.554704128,2024-09-09,Staking Pools,2595
0.0,54.261451081000004,0,119737.13433827901,44094.534087313004,109794,755980,-54037.66842559201,2024-09-09,Solo Stakers,2442
96.0,391.7799616990001,9376,6281122.498674827,793602.1590525038,9458400,17507086,2383675.3422726695,2024-09-09,CEXs,17533
224.0,47.491694764999984,128,1033855.0331709239,37566.910241082005,3727011,1973590,2655589.056587994,2024-09-08,Liquid Restaking,2214
64.0,106.43537588499998,0,119737.13433827901,44040.272636232,109794,753538,-53983.40697451101,2024-09-08,Solo Stakers,4704
6560.0,732.5188454720003,3744,6281026.498674827,793210.3790908047,9449024,17489553,2374787.1222343687,2024-09-08,CEXs,34917
3552.0,349.5920291199999,7456,3021643.9337416682,709373.787116958,9436654,21886917,5705636.279141374,2024-09-08,Liquid Staking,16545
6176.0,778.2750300359997,2688,1720628.0096272472,362013.8573577246,5989499,8670074,3906857.133015028,2024-09-08,undefined,35200
1376.0,464.7634506219998,1120,3789881.316360462,323354.281424679,7929376,9255447,3816140.402214859,2024-09-08,Staking Pools,21670
5215.984087806,570.137888261,32,1033631.0331709239,37519.41854631701,3726883,1971376,2655732.548282759,2024-09-07,Liquid Restaking,25375
0.0,1.190120636,0,119673.13433827901,43933.837260347005,109794,748834,-53812.97159862601,2024-09-07,Solo Stakers,53
2464.0,701.4280723800001,8640,1714452.0096272472,361235.58232768864,5986811,8634874,3911123.408045064,2024-09-07,undefined,31730
736.0,409.6684893669999,155,3018091.9337416682,709024.195087838,9429198,21870372,5702081.871170494,2024-09-07,Liquid Staking,18332
5919.982678917,478.9110062479998,2560,3788505.316360462,322889.517974057,7928256,9233777,3816861.1656654812,2024-09-07,Staking Pools,21448
2048.0,411.8548025990001,6688,6274466.498674827,792477.8602453327,9445280,17454636,2378335.6410798407,2024-09-07,CEXs,18491
27328.0,806.1030248090001,192,1028415.049083118,36949.280658056006,3726851,1946001,2661486.670258826,2024-09-06,Liquid Restaking,36041
3104.0,384.10563839400004,12672,1711988.0096272472,360534.1542553086,5978171,8603144,3905648.836117444,2024-09-06,undefined,17525
2688.0,369.49602187600016,1408,6272418.498674827,792066.0054427338,9438592,17436145,2374107.4958824394,2024-09-06,CEXs,16586
15328.0,589.6755792280001,10784,3782585.333681545,322410.606967809,7925696,9212329,3820700.0593506456,2024-09-06,Staking Pools,26808
0.0,1.0094733790000001,0,119673.13433827901,43932.64713971101,109794,748781,-53811.781477990015,2024-09-06,Solo Stakers,53
288.0,417.555772513,281,3017355.9337416682,708614.526598471,9429043,21852040,5703072.539659861,2024-09-06,Liquid Staking,18356
25600.0,411.95739328799993,64,1001087.049083118,36143.177633247,3726659,1909960,2689428.7732836353,2024-09-05,Liquid Restaking,18704
128.0,2.3985905930000047,0,119673.13433827901,43931.637666332004,109794,748728,-53810.77200461101,2024-09-05,Solo Stakers,113
2304.0,430.1739292019998,838,3017067.9337416682,708196.970825958,9428762,21833684,5703497.095432374,2024-09-05,Liquid Staking,19095
14912.0,558.851892001,4800,6269730.498674827,791696.5094208578,9437184,17419559,2375756.9919043155,2024-09-05,CEXs,25575
5824.0,732.8645942589999,15168,3767257.333681545,321820.93138858106,7914912,9185521,3825833.7349298736,2024-09-05,Staking Pools,33144
2432.0,419.90132245500007,13044,1708884.0096272472,360150.0486169146,5965499,8585619,3896464.941755838,2024-09-05,undefined,19137
2208.0,79.88057976200001,2208,975487.049083118,35731.220239959,3726595,1891256,2715376.730676923,2024-09-04,Liquid Restaking,3672
0.0,1.9570106070000002,0,119545.13433827901,43929.239075739,109794,748615,-53680.37341401801,2024-09-04,Solo Stakers,84
4416.0,575.890018927,5536,3761433.333681545,321088.06679432205,7899744,9152377,3817222.599524133,2024-09-04,Staking Pools,25755
4000.0,896.9409025000004,3200,6254818.498674827,791137.6575288568,9432384,17393984,2386427.8437963165,2024-09-04,CEXs,40068
2912.0,313.24658016200004,24832,1706452.0096272472,359730.1472944596,5952455,8566482,3886272.8430782934,2024-09-04,undefined,14729
1152.0,709.091476341,1377,3014763.9337416682,707766.7968967559,9427924,21814589,5705393.269361576,2024-09-04,Liquid Staking,31496
0.0,0.9880408440000001,0,973279.049083118,35651.339660197,3724387,1887584,2715456.611256685,2024-09-03,Liquid Restaking,47
4480.0,424.79752641600015,7616,3757017.333681545,320512.17677539506,7894208,9126622,3816678.48954306,2024-09-03,Staking Pools,19098
5024.0,1022.7033989750001,1900,3013611.9337416682,707057.7054204149,9426547,21783093,5705877.360837917,2024-09-03,Liquid Staking,45349
3168.0,318.140333546,4768,1703540.0096272472,359416.90071429755,5927623,8551753,3864666.089658455,2024-09-03,undefined,14209
32.0,3.124168335,0,119545.13433827901,43927.282065132,109794,748531,-53678.41640341101,2024-09-03,Solo Stakers,146
768.0,818.3694472689995,80384,6250818.498674827,790240.7166263568,9429184,17353916,2388124.7846988165,2024-09-03,CEXs,38868
0.0,1.0217613110000001,0,973279.049083118,35650.351619353,3724387,1887537,2715457.599297529,2024-09-02,Liquid Restaking,44
0.0,5.231387206,0,119513.13433827901,43924.157896797,109794,748385,-53643.292235076005,2024-09-02,Solo Stakers,238
18784.0,829.7049280959998,1760,6250050.498674827,789422.3471790878,9348800,17315048,2309327.1541460855,2024-09-02,CEXs,37333
2880.0,1120.0901890760001,2329,3008587.9337416682,706035.00202144,9424647,21737744,5710024.064236891,2024-09-02,Liquid Staking,49743
1472.0,317.6990016110001,21620,1700372.0096272472,359098.76038075157,5922855,8537544,3863384.2299920013,2024-09-02,undefined,13948
2304.0,322.748546745,3712,3752537.333681545,320087.37924897904,7886592,9107524,3813967.2870694757,2024-09-02,Staking Pools,14362
128.0,21.931863762,0,119513.13433827901,43918.926509591,109794,748147,-53638.06084787001,2024-09-01,Solo Stakers,968
608.0,498.98365168199985,2080,1698900.0096272472,358781.0613791406,5901235,8523596,3843553.928993612,2024-09-01,undefined,22292
8512.0,1210.4270573269991,13532,3005707.9337416682,704914.9118323639,9422318,21688001,5711695.1544259675,2024-09-01,Liquid Staking,54145
3360.0,297.6366281009999,1216,3750233.333681545,319764.63070223405,7882880,9093162,3812882.035616221,2024-09-01,Staking Pools,13106
10176.0,548.8518395110002,1248,6231266.498674827,788592.6422509918,9347040,17277715,2327180.8590741814,2024-09-01,CEXs,24681
0.0,0.057403867,64,973279.049083118,35649.329858042,3724387,1887493,2715458.6210588403,2024-08-31,Liquid Restaking,5
1023.444925062,324.3628936900001,7744,1698292.0096272472,358282.0777274586,5899155,8501304,3842580.9126452943,2024-08-31,undefined,13520
20096.0,487.30977459899975,1600,6221090.498674827,788043.7904114808,9345792,17253034,2336657.7109136926,2024-08-31,CEXs,22307
1056.0,88.05272384199999,7104,3746873.333681545,319466.99407413305,7881664,9080056,3815323.6722443216,2024-08-31,Staking Pools,3910
32.0,51.97480035299999,0,119385.13433827901,43896.994645829,109794,747179,-53488.12898410801,2024-08-31,Solo Stakers,2285
16480.0,1642.107059887001,23015,2997195.9337416682,703704.4847750369,9408786,21633856,5707885.581483295,2024-08-31,Liquid Staking,73852
31.995924349,120.68594474799998,0,119353.13433827901,43845.019845476,109794,744894,-53404.15418375501,2024-08-30,Solo Stakers,5209
16896.0,692.0306122190001,10002,2980715.9337416682,702062.3777151499,9385771,21560004,5702992.688543182,2024-08-30,Liquid Staking,31483
3872.0,694.0591248580004,2880,6200994.498674827,787556.4806368818,9344192,17230727,2355641.0206882916,2024-08-30,CEXs,30792
1374.627177296,1134.861025864,36032,1697268.5647021853,357957.7148337686,5891411,8487784,3836184.720464046,2024-08-30,undefined,32420
800.0,400.6116747090001,13600,3745817.333681545,319378.9413502911,7874560,9076146,3809363.7249681638,2024-08-30,Staking Pools,16593
9888.0,356.4953999699999,652,973279.049083118,35649.272454175,3724323,1887488,2715394.678462707,2024-08-29,Liquid Restaking,17170
0.0,9.986682784000001,0,119321.13841393,43724.333900728,109794,739685,-53251.47231465801,2024-08-29,Solo Stakers,428
25951.91680468,449.85376367399994,11168,3745017.333681545,318978.32967558206,7860960,9059553,3796964.3366428725,2024-08-29,Staking Pools,22040
32896.0,502.04967748600006,36480,6197122.498674827,786862.4215120238,9341312,17199935,2357327.0798131498,2024-08-29,CEXs,25766
3615.989510605,687.404059429,27424,1695893.9375248894,356822.8538079046,5855379,8455364,3802662.2086672056,2024-08-29,undefined,32814
2304.0,409.7683356929999,5305,2963819.9337416682,701370.3471029309,9375769,21528521,5710578.719155401,2024-08-29,Liquid Staking,18725
11104.0,881.2733109970003,3220,963391.049083118,35292.777054205,3723671,1870318,2724987.173862677,2024-08-28,Liquid Restaking,39633
992.0,389.11983943200005,12544,1692277.9480142843,356135.44974847557,5827955,8422550,3779541.60223724,2024-08-28,undefined,17968
128.0,440.7714228939998,83,2961515.9337416682,700960.5787672378,9370464,21509796,5707987.487491094,2024-08-28,Liquid Staking,19592
4416.0,564.688636284,4640,3719065.416876865,318528.4759119081,7849792,9037513,3812198.1072112266,2024-08-28,Staking Pools,25471
0.0,1.095312486,0,119321.13841393,43714.347217944,109794,739257,-53241.485631874006,2024-08-28,Solo Stakers,53
7040.0,278.5502296319999,73472,6164226.498674827,786360.3718345378,9304832,17174169,2354245.1294906354,2024-08-28,CEXs,14933
12447.920956147,508.993079621,19592,952287.049083118,34411.503743208,3720451,1830685,2733752.447173674,2024-08-27,Liquid Restaking,23641
0.0,1.282809906,0,119321.13841393,43713.251905458,109794,739204,-53240.390319388,2024-08-27,Solo Stakers,54
12704.0,578.7376515399999,3296,6157186.498674827,786081.8216049059,9231360,17159236,2288091.6797202677,2024-08-27,CEXs,26104
2560.0,374.7476928299999,936,2961387.9337416682,700519.8073443439,9370381,21490204,5708473.258913988,2024-08-27,Liquid Staking,16666
7264.0,708.1005717949997,7936,3714649.416876865,317963.7872756241,7845152,9012042,3812538.795847511,2024-08-27,Staking Pools,31945
7616.0,388.8504684940001,13824,1691285.9480142843,355746.32990904356,5815411,8404582,3768378.722076672,2024-08-27,undefined,18004
1280.0,170.99788286100002,11992,939839.128126971,33902.510663586996,3700859,1807044,2727117.361209442,2024-08-26,Liquid Restaking,8437
0.0,2.807318939,0,119321.13841393,43711.969095552,109794,739150,-53239.107509482004,2024-08-26,Solo Stakers,124
12992.0,664.8853138619999,9856,3707385.416876865,317255.6867038291,7837216,8980097,3812574.896419306,2024-08-26,Staking Pools,30045
8288.0,671.1745414950004,5891,2958827.9337416682,700145.0596515138,9369445,21473538,5710472.006606818,2024-08-26,Liquid Staking,30284
3424.0,315.58123751299996,13204,1683669.9480142843,355357.47944054956,5801587,8386578,3762559.572545166,2024-08-26,undefined,14507
1216.0,740.1705342569996,1632,6144482.498674827,785503.0839533659,9228064,17133132,2298078.4173718076,2024-08-26,CEXs,33082
0.0,0.398914102,12528,938559.128126971,33731.512780726,3688867,1798607,2716576.359092303,2024-08-25,Liquid Restaking,426
928.0,360.96576592900016,4628,1680245.9480142843,355041.8982030366,5788383,8372071,3753095.153782679,2024-08-25,undefined,16265
2240.0,957.3575258620004,3168,6143266.498674827,784762.913419109,9226432,17100050,2298402.5879060645,2024-08-25,CEXs,42686
1248.0,345.558557447,2912,3694393.416876865,316590.8013899671,7827360,8950052,3816375.781733168,2024-08-25,Staking Pools,15401
0.0,3.1547256309999994,0,119321.13841393,43709.161776613,109794,739026,-53236.30019054301,2024-08-25,Solo Stakers,141
14624.0,903.9323712069998,993,2950539.9337416682,699473.8851100188,9363554,21443254,5713540.181148313,2024-08-25,Liquid Staking,40352
0.0,1.4494878269999998,3588,938559.128126971,33731.113866624,3676339,1798181,2704048.758006405,2024-08-24,Liquid Restaking,534
0.0,4.0829273420000005,0,119321.13841393,43706.007050982,109794,738885,-53233.145464912006,2024-08-24,Solo Stakers,186
320.0,1185.9187832629993,1376,2935915.9337416682,698569.9527388117,9362561,21402902,5728075.11351952,2024-08-24,Liquid Staking,52502
2784.0,661.9083978319998,1088,6141026.498674827,783805.5558932469,9223264,17057364,2298431.9454319263,2024-08-24,CEXs,29615
1696.0,421.75801847699995,2784,3693145.416876865,316245.2428325201,7824448,8934651,3815057.340290615,2024-08-24,Staking Pools,18879
639.436750029,297.0426758719999,2912,1679317.9480142843,354680.93243710755,5783755,8355806,3749756.119548608,2024-08-24,undefined,13446
0.0,0.0,1036,938559.128126971,33729.664378797,3672751,1797647,2700462.207494232,2024-08-23,Liquid Restaking,323
0.0,9.635891379,0,119321.13841393,43701.92412364,109794,738699,-53229.062537570004,2024-08-23,Solo Stakers,442
1920.0,307.0777304889999,8608,3691449.416876865,315823.4848140431,7821664,8915772,3814391.0983090918,2024-08-23,Staking Pools,13842
4288.0,692.2583293320001,2016,6138242.498674827,783143.647495415,9222176,17027749,2300789.8538297582,2024-08-23,CEXs,31137
352.0,427.89013130199993,9888,1678678.5112642553,354383.88976123556,5780843,8342360,3747780.598974509,2024-08-23,undefined,19341
13344.0,1140.7808843330004,1296,2935595.9337416682,697384.0339555488,9361185,21350400,5728205.032302783,2024-08-23,Liquid Staking,50393
64.0,0.06703638899999598,1152,938559.128126971,33729.664378797,3671715,1797324,2699426.207494232,2024-08-22,Liquid Restaking,41
1152.0,411.3270590749999,6356,1678326.5112642553,353955.99962993356,5770955,8323019,3738672.4891058113,2024-08-22,undefined,18303
10016.0,1367.6383499930002,1716,2922251.9337416682,696243.2530712158,9359889,21300007,5741393.813187116,2024-08-22,Liquid Staking,60961
96.0,103.73334490700002,7072,3689529.416876865,315516.4070835541,7813056,8901930,3808010.1760395807,2024-08-22,Staking Pools,4787
0.0,56.624137259,0,119321.13841393,43692.288232260995,109794,738257,-53219.426646191,2024-08-22,Solo Stakers,2545
10272.0,629.9637803250002,2560,6133954.498674827,782451.389166083,9220160,16996612,2303754.11215909,2024-08-22,CEXs,28528
0.0,0.0,2528,938495.128126971,33729.597342408,3670563,1797283,2698338.2745306212,2024-08-21,Liquid Restaking,79
64.0,74.39934158600002,0,119321.13841393,43635.664095001994,109794,735712,-53162.802508932,2024-08-21,Solo Stakers,3415
10176.0,621.5554907720001,2496,6123682.498674827,781821.4253857579,9217600,16968084,2312096.0759394155,2024-08-21,CEXs,27884
7808.0,1211.3688260559998,344,2912235.9337416682,694875.6147212228,9358173,21239046,5751061.451537109,2024-08-21,Liquid Staking,53858
96.0,302.77966052299996,13440,3689433.416876865,315412.6737386471,7805984,8897143,3801137.9093844877,2024-08-21,Staking Pools,13839
991.9909627000001,366.20327636200005,4672,1677174.5112642553,353544.67257085856,5764599,8304716,3733879.816164886,2024-08-21,undefined,16250
11232.0,273.2372382819999,32,938495.128126971,33729.597342408,3668035,1797204,2695810.2745306212,2024-08-20,Liquid Restaking,12893
32.0,63.32515170200001,0,119257.13841393,43561.26475341599,109794,732297,-53024.403167346,2024-08-20,Solo Stakers,2557
3872.0,432.22425267600005,7936,3689337.416876865,315109.8940781241,7792544,8883304,3788096.689045011,2024-08-20,Staking Pools,20007
1728.0,289.8087038690001,104,2904427.9337416682,693664.2458951668,9357829,21185188,5759736.820363165,2024-08-20,Liquid Staking,14291
3263.945096722,984.5732078839999,8084,1676182.5203015553,353178.4692944966,5759927,8288466,3730566.010403948,2024-08-20,undefined,42351
1536.0,461.497238909,9664,6113506.498674827,781199.8698949859,9215104,16940200,2320397.6314301873,2024-08-20,CEXs,23250
17151.988384047,726.578687971,640,927263.128126971,33456.360104126,3668003,1784311,2707283.511768903,2024-08-19,Liquid Restaking,32791
3231.003793568,526.3429672129998,17760,3685465.416876865,314677.6698254481,7784608,8863297,3784464.9132976867,2024-08-19,Staking Pools,24086
2463.7614661800003,282.36304326700014,58912,6111970.498674827,780738.3726560769,9205440,16916950,2312731.128669096,2024-08-19,CEXs,14560
1087.883400376,456.0102196079999,4544,1672918.5752048332,352193.8960866126,5751843,8246115,3726730.528708554,2024-08-19,undefined,20435
0.0,1.1888885949999999,0,119225.13841393,43497.93960171399,109794,729740,-52929.078015643994,2024-08-19,Solo Stakers,53
1216.0,562.5981613649999,479,2902699.9337416682,693374.4371912978,9357725,21170897,5761650.6290670335,2024-08-19,Liquid Staking,25161
30496.0,648.6691024319997,0,910111.1397429239,32729.781416154994,3667363,1751520,2724522.078840921,2024-08-18,Liquid Restaking,29027
32.0,0.8407346440000033,0,119225.13841393,43496.750713118985,109794,729687,-52927.88912704899,2024-08-18,Solo Stakers,38
1248.0,301.4874007999999,5522,2901483.9337416682,692811.8390299327,9357246,21145736,5762950.227228399,2024-08-18,Liquid Staking,13475
2528.0,540.0693140000002,1408,6109506.737208647,780456.0096128099,9146528,16902390,2256565.2531785434,2024-08-18,CEXs,24226
5856.0,687.3568072770001,2592,3682234.413083297,314151.32685823506,7766848,8839211,3770462.2600584677,2024-08-18,Staking Pools,30649
2912.0,391.114995334,2464,1671830.6918044572,351737.8858670046,5747299,8225680,3723730.422328538,2024-08-18,undefined,17752
15711.878826808,273.3642276460001,32,879615.1397429239,32081.112313722995,3667363,1722493,2755666.747943353,2024-08-17,Liquid Restaking,12650
0.0,3.00369954,0,119193.13841393,43495.909978474985,109794,729649,-52895.04839240499,2024-08-17,Solo Stakers,139
6144.0,310.94157475000014,3924,1668918.6918044572,351346.77087167057,5744835,8207928,3724569.537323872,2024-08-17,undefined,14228
3904.0,660.0449556509998,1568,6106978.737208647,779915.9402988099,9145120,16878164,2258225.3224925436,2024-08-17,CEXs,29416
22207.906018635,757.66992998,5408,3676378.413083297,313463.97005095804,7764256,8808562,3774413.616865745,2024-08-17,Staking Pools,34309
3264.0,548.6370245870002,1363,2900235.9337416682,692510.3516291328,9351724,21132261,5758977.714629199,2024-08-17,Liquid Staking,24308
0.0,3.945194127,8060,863903.260916116,31807.748086076994,3667331,1709843,2771619.990997807,2024-08-16,Liquid Restaking,443
5312.0,375.79822541400006,24352,3654170.5070646624,312706.30012097803,7758848,8774253,3791971.1928143594,2024-08-16,Staking Pools,17714
4800.0,854.765370741,4651,2896971.9337416682,691961.7146045457,9350361,21107953,5761427.351653786,2024-08-16,Liquid Staking,38396
1920.0,316.70019690599986,4640,1662774.6918044572,351035.82929692056,5740911,8193700,3727100.478898622,2024-08-16,undefined,14329
96.0,2.2789441779999953,128,119193.13841393,43492.906278934985,109794,729510,-52892.04469286499,2024-08-16,Solo Stakers,107
1376.0,1005.8727316020003,6720,6103074.737208647,779255.8953431589,9143552,16848748,2261221.3674481944,2024-08-16,CEXs,45182
0.0,1.685105655,3460,863903.260916116,31803.802891949992,3659271,1709400,2763563.936191934,2024-08-15,Liquid Restaking,540
64.0,3.656702428999996,0,119097.13841393,43490.62733475699,109666,729403,-52921.765748686994,2024-08-15,Solo Stakers,155
2784.0,662.464690953,47072,6101698.737208647,778250.0226115568,9136832,16803566,2256883.2401797967,2024-08-15,CEXs,31072
416.0,1138.5739029099996,34487,2892171.9337416682,691106.9492338047,9345710,21069557,5762431.117024527,2024-08-15,Liquid Staking,51192
1568.0,351.322251733,2016,1660854.6918044572,350719.1291000146,5736271,8179371,3724697.179095528,2024-08-15,undefined,15742
10944.0,447.427116212,17984,3648858.5070646624,312330.501895564,7734496,8756539,3773306.9910397734,2024-08-15,Staking Pools,19386
0.0,10.177517811000001,0,119033.13841393,43486.97063232799,109666,729248,-52854.109046257996,2024-08-14,Solo Stakers,454
1504.0,352.115980726,10688,3637914.5070646624,311883.074779352,7716512,8737153,3766714.4181559854,2024-08-14,Staking Pools,15538
1056.0,1009.1100565639995,10585,2891755.9337416682,689968.3753308947,9311223,21018365,5729498.690927437,2024-08-14,Liquid Staking,44963
4096.0,412.39978401899987,9856,1659286.6918044572,350367.8068482816,5734255,8163629,3724600.501347261,2024-08-14,undefined,18651
10272.0,801.8177420860003,3488,6098914.737208647,777587.5579206038,9089760,16772494,2213257.7048707493,2024-08-14,CEXs,36081
0.0,0.138843185,2496,863903.260916116,31802.11778629499,3655811,1708860,2760105.6212975895,2024-08-13,Liquid Restaking,83
991.85402026,452.7215592599999,18464,1655190.6918044572,349955.4070642626,5724399,8144978,3719252.9011312798,2024-08-13,undefined,19836
1152.0,672.2584087810002,38720,6088642.737208647,776785.7401785178,9086272,16736413,2220843.5226128353,2024-08-13,CEXs,31243
192.0,123.69412826099999,4704,3636410.5070646624,311530.958798626,7705824,8721615,3757882.5341367116,2024-08-13,Staking Pools,5100
0.0,52.953324456000004,32,119033.13841393,43476.79311451699,109666,728794,-52843.931528447,2024-08-13,Solo Stakers,2122
18560.0,1311.1685018390006,22721,2890699.9337416682,688959.2652743307,9300638,20973402,5720978.800984001,2024-08-13,Liquid Staking,59019
0.0,0.0,704,863903.260916116,31801.978943109993,3653315,1708777,2757609.7601407743,2024-08-12,Liquid Restaking,22
32.0,81.35670233899998,0,119033.13841393,43423.83979006099,109634,726672,-52822.978203991,2024-08-12,Solo Stakers,3566
31840.0,1612.7082840910002,66,2872139.9337416682,687648.0967724917,9277917,20914383,5718128.96948584,2024-08-12,Liquid Staking,72424
6432.0,428.47005466200005,32736,6087490.737208647,776113.4817697367,9047552,16705170,2183947.7810216164,2024-08-12,CEXs,20090
0.0,225.78809449599996,14272,3636218.5070646624,311407.26467036497,7701120,8716515,3753494.2282649726,2024-08-12,Staking Pools,10111
1024.0,228.70614978700002,10688,1654198.8377841972,349502.6855050026,5705935,8125142,3702233.4767108,2024-08-12,undefined,10290
9984.0,238.21971150400003,160,863903.260916116,31801.978943109993,3652611,1708755,2756905.7601407743,2024-08-11,Liquid Restaking,11323
543.889275366,68.88899192299998,32,119001.13841393,43342.483087721994,109634,723106,-52709.621501652,2024-08-11,Solo Stakers,2874
7198.924753646,995.5629392070002,3424,1653174.8377841972,349273.9793552156,5695247,8114852,3692798.1828605873,2024-08-11,undefined,43790
28224.0,523.2403155640001,1408,6081058.737208647,775685.0117150748,9014816,16685080,2158072.2510762783,2024-08-11,CEXs,25553
2752.0,374.4385670090001,7072,3636218.5070646624,311181.47657586896,7686848,8706404,3739448.0163594685,2024-08-11,Staking Pools,17961
8352.0,294.2117986120001,1923,2840299.9337416682,686035.3884884007,9277851,20841959,5751515.677769931,2024-08-11,Liquid Staking,13484
9440.0,590.6146017440001,1984,853919.260916116,31563.759231605993,3652451,1697432,2766967.9798522783,2024-08-10,Liquid Restaking,26747
7903.982955206,484.28542083499997,2912,3633466.5070646624,310807.03800885996,7679776,8688443,3735502.4549264777,2024-08-10,Staking Pools,21983
1184.0,654.360486892,85,2831947.9337416682,685741.1766897887,9275928,20828475,5758238.889568543,2024-08-10,Liquid Staking,29129
6592.0,505.90498599399984,4000,1645975.9130305513,348278.4164160086,5691823,8071062,3697568.67055344,2024-08-10,undefined,23032
64.0,1.7825136300000004,0,118457.249138564,43273.594095798995,109602,720232,-52128.843234363,2024-08-10,Solo Stakers,85
9024.0,309.4526971800001,4736,6052834.737208647,775161.7713995108,9013408,16659527,2185411.4913918423,2024-08-10,CEXs,14225
18208.0,738.1078244239997,384,844479.260916116,30973.144629861992,3650467,1670685,2775014.594454022,2024-08-09,Liquid Restaking,33539
0.0,0.812768191,96,118393.249138564,43271.81158216899,109602,720147,-52063.060720732996,2024-08-09,Solo Stakers,42
2976.0,510.40397336699994,21440,6043810.737208647,774852.3187023308,9008672,16645302,2190008.9440890225,2024-08-09,CEXs,23653
1056.0,175.65673393100005,8253,2830763.9337416682,685086.8162028966,9275843,20799346,5759992.250055435,2024-08-09,Liquid Staking,8211
6272.0,425.8252890920001,4042,1639383.9130305513,347772.5114300146,5687823,8048030,3700666.5755394343,2024-08-09,undefined,19313
11360.0,688.6294651420001,8160,3625562.524109456,310322.75258802494,7676864,8666460,3740978.723302519,2024-08-09,Staking Pools,31398
73247.964524654,392.04106086799993,800,826271.260916116,30235.036805437994,3650083,1637146,2793576.7022784464,2024-08-08,Liquid Restaking,18355
64.0,2.9634819699999975,32,118393.249138564,43270.998813977996,109506,720105,-52158.247952542,2024-08-08,Solo Stakers,139
21248.0,771.4311818160003,15552,3614202.524109456,309634.123122883,7668704,8635062,3744867.3527676607,2024-08-08,Staking Pools,35538
11232.0,458.9732609740001,3190,2829707.9337416682,684911.1594689656,9267590,20791135,5752970.906789366,2024-08-08,Liquid Staking,20697
6080.0,269.3416737610001,6176,1633111.9130305513,347346.6861409226,5683781,8028717,3703322.4008285264,2024-08-08,undefined,12460
